"nodeID_from","nodeID_to","weight","country_name","country_ISO3"
1,1,4062431,"Croatia","HRV"
1,2,695925,"Croatia","HRV"
1,3,182939,"Croatia","HRV"
1,4,115505,"Croatia","HRV"
1,5,80962,"Croatia","HRV"
1,6,402152,"Croatia","HRV"
1,7,88338,"Croatia","HRV"
1,8,168784,"Croatia","HRV"
1,9,113961,"Croatia","HRV"
1,10,96326,"Croatia","HRV"
1,11,132242,"Croatia","HRV"
1,12,125451,"Croatia","HRV"
1,13,127089,"Croatia","HRV"
1,14,145525,"Croatia","HRV"
1,15,134705,"Croatia","HRV"
1,16,137905,"Croatia","HRV"
1,17,122991,"Croatia","HRV"
1,17,96461,"Croatia","HRV"
1,17,104304,"Croatia","HRV"
1,17,348569,"Croatia","HRV"
1,17,139004,"Croatia","HRV"
2,1,695925,"Croatia","HRV"
2,2,45527138,"Croatia","HRV"
2,3,721511,"Croatia","HRV"
2,4,228967,"Croatia","HRV"
2,5,120132,"Croatia","HRV"
2,6,159668,"Croatia","HRV"
2,7,94893,"Croatia","HRV"
2,8,284602,"Croatia","HRV"
2,9,218181,"Croatia","HRV"
2,10,128464,"Croatia","HRV"
2,11,123925,"Croatia","HRV"
2,12,143933,"Croatia","HRV"
2,13,107164,"Croatia","HRV"
2,14,197660,"Croatia","HRV"
2,15,175693,"Croatia","HRV"
2,16,221975,"Croatia","HRV"
2,17,146245,"Croatia","HRV"
2,17,120161,"Croatia","HRV"
2,17,125353,"Croatia","HRV"
2,17,1099565,"Croatia","HRV"
2,17,230863,"Croatia","HRV"
3,1,182939,"Croatia","HRV"
3,2,721511,"Croatia","HRV"
3,3,6244763,"Croatia","HRV"
3,4,474456,"Croatia","HRV"
3,5,204431,"Croatia","HRV"
3,6,96359,"Croatia","HRV"
3,7,132981,"Croatia","HRV"
3,8,191128,"Croatia","HRV"
3,9,121900,"Croatia","HRV"
3,10,98807,"Croatia","HRV"
3,11,101833,"Croatia","HRV"
3,12,96990,"Croatia","HRV"
3,13,81973,"Croatia","HRV"
3,14,120352,"Croatia","HRV"
3,15,106934,"Croatia","HRV"
3,16,130416,"Croatia","HRV"
3,17,110102,"Croatia","HRV"
3,17,100149,"Croatia","HRV"
3,17,96113,"Croatia","HRV"
3,17,132168,"Croatia","HRV"
3,17,127895,"Croatia","HRV"
4,1,115505,"Croatia","HRV"
4,2,228967,"Croatia","HRV"
4,3,474456,"Croatia","HRV"
4,4,11863180,"Croatia","HRV"
4,5,430040,"Croatia","HRV"
4,6,87081,"Croatia","HRV"
4,7,158841,"Croatia","HRV"
4,8,232831,"Croatia","HRV"
4,9,119655,"Croatia","HRV"
4,10,82164,"Croatia","HRV"
4,11,75764,"Croatia","HRV"
4,12,92488,"Croatia","HRV"
4,13,66509,"Croatia","HRV"
4,14,103316,"Croatia","HRV"
4,15,98853,"Croatia","HRV"
4,16,112357,"Croatia","HRV"
4,17,84829,"Croatia","HRV"
4,17,87998,"Croatia","HRV"
4,17,95828,"Croatia","HRV"
4,17,116977,"Croatia","HRV"
4,17,104487,"Croatia","HRV"
5,1,80962,"Croatia","HRV"
5,2,120132,"Croatia","HRV"
5,3,204431,"Croatia","HRV"
5,4,430040,"Croatia","HRV"
5,5,2873100,"Croatia","HRV"
5,6,69924,"Croatia","HRV"
5,7,357532,"Croatia","HRV"
5,8,161294,"Croatia","HRV"
5,9,79299,"Croatia","HRV"
5,10,51729,"Croatia","HRV"
5,11,53143,"Croatia","HRV"
5,12,61956,"Croatia","HRV"
5,13,46787,"Croatia","HRV"
5,14,62830,"Croatia","HRV"
5,15,56232,"Croatia","HRV"
5,16,67544,"Croatia","HRV"
5,17,64286,"Croatia","HRV"
5,17,73728,"Croatia","HRV"
5,17,73310,"Croatia","HRV"
5,17,69755,"Croatia","HRV"
5,17,65716,"Croatia","HRV"
6,1,402152,"Croatia","HRV"
6,2,159668,"Croatia","HRV"
6,3,96359,"Croatia","HRV"
6,4,87081,"Croatia","HRV"
6,5,69924,"Croatia","HRV"
6,6,7156750,"Croatia","HRV"
6,7,70374,"Croatia","HRV"
6,8,163487,"Croatia","HRV"
6,9,102833,"Croatia","HRV"
6,10,83583,"Croatia","HRV"
6,11,102881,"Croatia","HRV"
6,12,124263,"Croatia","HRV"
6,13,99064,"Croatia","HRV"
6,14,158738,"Croatia","HRV"
6,15,176980,"Croatia","HRV"
6,16,175768,"Croatia","HRV"
6,17,148189,"Croatia","HRV"
6,17,126970,"Croatia","HRV"
6,17,149059,"Croatia","HRV"
6,17,133790,"Croatia","HRV"
6,17,125298,"Croatia","HRV"
7,1,88338,"Croatia","HRV"
7,2,94893,"Croatia","HRV"
7,3,132981,"Croatia","HRV"
7,4,158841,"Croatia","HRV"
7,5,357532,"Croatia","HRV"
7,6,70374,"Croatia","HRV"
7,7,10441239,"Croatia","HRV"
7,8,189078,"Croatia","HRV"
7,9,82926,"Croatia","HRV"
7,10,51634,"Croatia","HRV"
7,11,55116,"Croatia","HRV"
7,12,57692,"Croatia","HRV"
7,13,43761,"Croatia","HRV"
7,14,73212,"Croatia","HRV"
7,15,74539,"Croatia","HRV"
7,16,94030,"Croatia","HRV"
7,17,79471,"Croatia","HRV"
7,17,95390,"Croatia","HRV"
7,17,97095,"Croatia","HRV"
7,17,68360,"Croatia","HRV"
7,17,77709,"Croatia","HRV"
8,1,168784,"Croatia","HRV"
8,2,284602,"Croatia","HRV"
8,3,191128,"Croatia","HRV"
8,4,232831,"Croatia","HRV"
8,5,161294,"Croatia","HRV"
8,6,163487,"Croatia","HRV"
8,7,189078,"Croatia","HRV"
8,8,694820,"Croatia","HRV"
8,9,532588,"Croatia","HRV"
8,10,362747,"Croatia","HRV"
8,11,200059,"Croatia","HRV"
8,12,251724,"Croatia","HRV"
8,13,191078,"Croatia","HRV"
8,14,259652,"Croatia","HRV"
8,15,189704,"Croatia","HRV"
8,16,203147,"Croatia","HRV"
8,17,170607,"Croatia","HRV"
8,17,140846,"Croatia","HRV"
8,17,134723,"Croatia","HRV"
8,17,241118,"Croatia","HRV"
8,17,278554,"Croatia","HRV"
9,1,113961,"Croatia","HRV"
9,2,218181,"Croatia","HRV"
9,3,121900,"Croatia","HRV"
9,4,119655,"Croatia","HRV"
9,5,79299,"Croatia","HRV"
9,6,102833,"Croatia","HRV"
9,7,82926,"Croatia","HRV"
9,8,532588,"Croatia","HRV"
9,9,4127025,"Croatia","HRV"
9,10,632182,"Croatia","HRV"
9,11,211961,"Croatia","HRV"
9,12,412534,"Croatia","HRV"
9,13,126468,"Croatia","HRV"
9,14,448591,"Croatia","HRV"
9,15,177975,"Croatia","HRV"
9,16,145451,"Croatia","HRV"
9,17,124919,"Croatia","HRV"
9,17,94770,"Croatia","HRV"
9,17,103776,"Croatia","HRV"
9,17,375994,"Croatia","HRV"
9,17,403923,"Croatia","HRV"
10,1,96326,"Croatia","HRV"
10,2,128464,"Croatia","HRV"
10,3,98807,"Croatia","HRV"
10,4,82164,"Croatia","HRV"
10,5,51729,"Croatia","HRV"
10,6,83583,"Croatia","HRV"
10,7,51634,"Croatia","HRV"
10,8,362747,"Croatia","HRV"
10,9,632182,"Croatia","HRV"
10,10,18310420,"Croatia","HRV"
10,11,746503,"Croatia","HRV"
10,12,210445,"Croatia","HRV"
10,13,188905,"Croatia","HRV"
10,14,149864,"Croatia","HRV"
10,15,119112,"Croatia","HRV"
10,16,99730,"Croatia","HRV"
10,17,75469,"Croatia","HRV"
10,17,70423,"Croatia","HRV"
10,17,61765,"Croatia","HRV"
10,17,156178,"Croatia","HRV"
10,17,158230,"Croatia","HRV"
11,1,132242,"Croatia","HRV"
11,2,123925,"Croatia","HRV"
11,3,101833,"Croatia","HRV"
11,4,75764,"Croatia","HRV"
11,5,53143,"Croatia","HRV"
11,6,102881,"Croatia","HRV"
11,7,55116,"Croatia","HRV"
11,8,200059,"Croatia","HRV"
11,9,211961,"Croatia","HRV"
11,10,746503,"Croatia","HRV"
11,11,11061925,"Croatia","HRV"
11,12,763277,"Croatia","HRV"
11,13,1457508,"Croatia","HRV"
11,14,196485,"Croatia","HRV"
11,15,163704,"Croatia","HRV"
11,16,107362,"Croatia","HRV"
11,17,82699,"Croatia","HRV"
11,17,84847,"Croatia","HRV"
11,17,71513,"Croatia","HRV"
11,17,111297,"Croatia","HRV"
11,17,137478,"Croatia","HRV"
12,1,125451,"Croatia","HRV"
12,2,143933,"Croatia","HRV"
12,3,96990,"Croatia","HRV"
12,4,92488,"Croatia","HRV"
12,5,61956,"Croatia","HRV"
12,6,124263,"Croatia","HRV"
12,7,57692,"Croatia","HRV"
12,8,251724,"Croatia","HRV"
12,9,412534,"Croatia","HRV"
12,10,210445,"Croatia","HRV"
12,11,763277,"Croatia","HRV"
12,12,17374542,"Croatia","HRV"
12,13,596827,"Croatia","HRV"
12,14,1048748,"Croatia","HRV"
12,15,1131426,"Croatia","HRV"
12,16,136869,"Croatia","HRV"
12,17,108613,"Croatia","HRV"
12,17,124260,"Croatia","HRV"
12,17,91322,"Croatia","HRV"
12,17,131471,"Croatia","HRV"
12,17,196148,"Croatia","HRV"
13,1,127089,"Croatia","HRV"
13,2,107164,"Croatia","HRV"
13,3,81973,"Croatia","HRV"
13,4,66509,"Croatia","HRV"
13,5,46787,"Croatia","HRV"
13,6,99064,"Croatia","HRV"
13,7,43761,"Croatia","HRV"
13,8,191078,"Croatia","HRV"
13,9,126468,"Croatia","HRV"
13,10,188905,"Croatia","HRV"
13,11,1457508,"Croatia","HRV"
13,12,596827,"Croatia","HRV"
13,13,16281163,"Croatia","HRV"
13,14,149938,"Croatia","HRV"
13,15,125409,"Croatia","HRV"
13,16,79396,"Croatia","HRV"
13,17,72550,"Croatia","HRV"
13,17,83324,"Croatia","HRV"
13,17,61025,"Croatia","HRV"
13,17,95779,"Croatia","HRV"
13,17,145822,"Croatia","HRV"
14,1,145525,"Croatia","HRV"
14,2,197660,"Croatia","HRV"
14,3,120352,"Croatia","HRV"
14,4,103316,"Croatia","HRV"
14,5,62830,"Croatia","HRV"
14,6,158738,"Croatia","HRV"
14,7,73212,"Croatia","HRV"
14,8,259652,"Croatia","HRV"
14,9,448591,"Croatia","HRV"
14,10,149864,"Croatia","HRV"
14,11,196485,"Croatia","HRV"
14,12,1048748,"Croatia","HRV"
14,13,149938,"Croatia","HRV"
14,14,16246557,"Croatia","HRV"
14,15,863712,"Croatia","HRV"
14,16,788965,"Croatia","HRV"
14,17,138922,"Croatia","HRV"
14,17,141030,"Croatia","HRV"
14,17,105324,"Croatia","HRV"
14,17,159126,"Croatia","HRV"
14,17,487756,"Croatia","HRV"
15,1,134705,"Croatia","HRV"
15,2,175693,"Croatia","HRV"
15,3,106934,"Croatia","HRV"
15,4,98853,"Croatia","HRV"
15,5,56232,"Croatia","HRV"
15,6,176980,"Croatia","HRV"
15,7,74539,"Croatia","HRV"
15,8,189704,"Croatia","HRV"
15,9,177975,"Croatia","HRV"
15,10,119112,"Croatia","HRV"
15,11,163704,"Croatia","HRV"
15,12,1131426,"Croatia","HRV"
15,13,125409,"Croatia","HRV"
15,14,863712,"Croatia","HRV"
15,15,20570945,"Croatia","HRV"
15,16,342232,"Croatia","HRV"
15,17,177549,"Croatia","HRV"
15,17,518356,"Croatia","HRV"
15,17,142751,"Croatia","HRV"
15,17,119539,"Croatia","HRV"
15,17,189628,"Croatia","HRV"
16,1,137905,"Croatia","HRV"
16,2,221975,"Croatia","HRV"
16,3,130416,"Croatia","HRV"
16,4,112357,"Croatia","HRV"
16,5,67544,"Croatia","HRV"
16,6,175768,"Croatia","HRV"
16,7,94030,"Croatia","HRV"
16,8,203147,"Croatia","HRV"
16,9,145451,"Croatia","HRV"
16,10,99730,"Croatia","HRV"
16,11,107362,"Croatia","HRV"
16,12,136869,"Croatia","HRV"
16,13,79396,"Croatia","HRV"
16,14,788965,"Croatia","HRV"
16,15,342232,"Croatia","HRV"
16,16,21027227,"Croatia","HRV"
16,17,858007,"Croatia","HRV"
16,17,317888,"Croatia","HRV"
16,17,171934,"Croatia","HRV"
16,17,117044,"Croatia","HRV"
16,17,361094,"Croatia","HRV"
17,1,122991,"Croatia","HRV"
17,2,146245,"Croatia","HRV"
17,3,110102,"Croatia","HRV"
17,4,84829,"Croatia","HRV"
17,5,64286,"Croatia","HRV"
17,6,148189,"Croatia","HRV"
17,7,79471,"Croatia","HRV"
17,8,170607,"Croatia","HRV"
17,9,124919,"Croatia","HRV"
17,10,75469,"Croatia","HRV"
17,11,82699,"Croatia","HRV"
17,12,108613,"Croatia","HRV"
17,13,72550,"Croatia","HRV"
17,14,138922,"Croatia","HRV"
17,15,177549,"Croatia","HRV"
17,16,858007,"Croatia","HRV"
17,17,9203336,"Croatia","HRV"
17,17,375301,"Croatia","HRV"
17,17,295418,"Croatia","HRV"
17,17,88695,"Croatia","HRV"
17,17,225731,"Croatia","HRV"
17,1,96461,"Croatia","HRV"
17,2,120161,"Croatia","HRV"
17,3,100149,"Croatia","HRV"
17,4,87998,"Croatia","HRV"
17,5,73728,"Croatia","HRV"
17,6,126970,"Croatia","HRV"
17,7,95390,"Croatia","HRV"
17,8,140846,"Croatia","HRV"
17,9,94770,"Croatia","HRV"
17,10,70423,"Croatia","HRV"
17,11,84847,"Croatia","HRV"
17,12,124260,"Croatia","HRV"
17,13,83324,"Croatia","HRV"
17,14,141030,"Croatia","HRV"
17,15,518356,"Croatia","HRV"
17,16,317888,"Croatia","HRV"
17,17,375301,"Croatia","HRV"
17,17,4429028,"Croatia","HRV"
17,17,537662,"Croatia","HRV"
17,17,77122,"Croatia","HRV"
17,17,115704,"Croatia","HRV"
17,1,104304,"Croatia","HRV"
17,2,125353,"Croatia","HRV"
17,3,96113,"Croatia","HRV"
17,4,95828,"Croatia","HRV"
17,5,73310,"Croatia","HRV"
17,6,149059,"Croatia","HRV"
17,7,97095,"Croatia","HRV"
17,8,134723,"Croatia","HRV"
17,9,103776,"Croatia","HRV"
17,10,61765,"Croatia","HRV"
17,11,71513,"Croatia","HRV"
17,12,91322,"Croatia","HRV"
17,13,61025,"Croatia","HRV"
17,14,105324,"Croatia","HRV"
17,15,142751,"Croatia","HRV"
17,16,171934,"Croatia","HRV"
17,17,295418,"Croatia","HRV"
17,17,537662,"Croatia","HRV"
17,17,7667492,"Croatia","HRV"
17,17,84398,"Croatia","HRV"
17,17,109573,"Croatia","HRV"
17,1,348569,"Croatia","HRV"
17,2,1099565,"Croatia","HRV"
17,3,132168,"Croatia","HRV"
17,4,116977,"Croatia","HRV"
17,5,69755,"Croatia","HRV"
17,6,133790,"Croatia","HRV"
17,7,68360,"Croatia","HRV"
17,8,241118,"Croatia","HRV"
17,9,375994,"Croatia","HRV"
17,10,156178,"Croatia","HRV"
17,11,111297,"Croatia","HRV"
17,12,131471,"Croatia","HRV"
17,13,95779,"Croatia","HRV"
17,14,159126,"Croatia","HRV"
17,15,119539,"Croatia","HRV"
17,16,117044,"Croatia","HRV"
17,17,88695,"Croatia","HRV"
17,17,77122,"Croatia","HRV"
17,17,84398,"Croatia","HRV"
17,17,15426314,"Croatia","HRV"
17,17,258378,"Croatia","HRV"
17,1,139004,"Croatia","HRV"
17,2,230863,"Croatia","HRV"
17,3,127895,"Croatia","HRV"
17,4,104487,"Croatia","HRV"
17,5,65716,"Croatia","HRV"
17,6,125298,"Croatia","HRV"
17,7,77709,"Croatia","HRV"
17,8,278554,"Croatia","HRV"
17,9,403923,"Croatia","HRV"
17,10,158230,"Croatia","HRV"
17,11,137478,"Croatia","HRV"
17,12,196148,"Croatia","HRV"
17,13,145822,"Croatia","HRV"
17,14,487756,"Croatia","HRV"
17,15,189628,"Croatia","HRV"
17,16,361094,"Croatia","HRV"
17,17,225731,"Croatia","HRV"
17,17,115704,"Croatia","HRV"
17,17,109573,"Croatia","HRV"
17,17,258378,"Croatia","HRV"
17,17,10753681,"Croatia","HRV"
